187.898,0,0.291038,0.187196,0.743813,0.726148,0.798734,0.595364,0.553679,0.351842,0.931398,0.643922,0.272864,0.923245,0.573799,0.751537,0.701292,0.0545479,0.211318,0.181025,0.936923,0.630881,0.0667382,0.625606,0.416093,0.398431,0.440761,0.260232,0.818489,0.51315,0.586252,0.585164,0.392926,0.505989
141.845,0,0.435647,0.365913,0.0648075,0.470035,0.256384,0.079265,0.0426716,0.874761,0.599587,0.586558,0.400781,0.278067,0.979965,0.483201,0.388939,0.327345,0.526205,0.622394,0.598541,0.60213,0.364766,0.970144,0.502127,0.441812,0.0869168,0.875647,0.84437,0.307545,0.0154201,0.25772,0.118115,0.708279
0.883867,0,0.694567,0.631036,0.213427,0.48431,0.403465,0.867196,0.759847,0.370201,0.460917,0.624049,0.399743,0.682413,0.310816,0.229921,0.193499,0.496838,0.982122,0.526822,0.0936816,0.493638,0.956748,0.586185,0.598719,0.331297,0.271298,0.162444,0.379393,0.268882,0.00446772,0.644991,0.271141,0.919272
125.838,0,0.310768,0.855996,0.46519,0.911372,0.0529367,0.873914,0.964624,0.0689718,0.965495,0.416344,0.979964,0.288509,0.586111,0.426894,0.644317,0.558564,0.271097,0.349885,0.495777,0.442565,0.189616,0.33116,0.953365,0.124048,0.615495,0.057154,0.256985,0.644124,0.968749,0.10858,0.188728,0.242385
385.952,0,0.193174,0.193171,0.432742,0.652407,0.934624,0.600381,0.380414,0.780771,0.636948,0.222718,0.455864,0.163701,0.972094,0.917343,0.319094,0.880474,0.895135,0.971521,0.00899575,0.347914,0.0315362,0.694514,0.0973762,0.683387,0.337362,0.0394177,0.409869,0.917674,0.156675,0.197806,0.723694,0.32009
117.17,0,0.423576,0.451307,0.799349,0.390234,0.325127,0.964748,0.444753,0.34628,0.640366,0.192691,0.406046,0.056158,0.0458847,0.0481238,0.816602,0.628517,0.791906,0.760308,0.0981633,0.491767,0.514355,0.373891,0.355561,0.35082,0.604114,0.721564,0.0602411,0.0140679,0.811329,0.0769216,0.0510987,0.095682
0.259137,0,0.920217,0.388541,0.254387,0.609935,0.52861,0.219237,0.986102,0.303754,0.406589,0.660448,0.763778,0.229288,0.585164,0.155436,0.941678,0.342964,0.186879,0.358362,0.632608,0.120894,0.627446,0.862074,0.585067,0.831977,0.250185,0.656055,0.102166,0.866845,0.131738,0.666787,0.299927,0.234195
